ano_compra;"nome_instituicao";"esfera";"cnpj_instituicao";"municipio_instituicao";"uf";compra;insercao;codigo_br;"descricao_catmat";"unidade_fornecimento";"generico";"anvisa";"modalidade_compra";"tipo_compra";capacidade;"unidade_medida";"unidade_fornecimento_capacidade";"cnpj_fornecedor";"fornecedor";"cnpj_fabricante";"fabricante";qtd_itens_comprados;preco_unitario;preco_total
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"270116";"ETOMIDATO, DOSAGEM:2 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL";"AMPOLA";"S";"1163700760024";"Registro de Preços";"ADMINISTRATIVA";"10.0";"ML";"AMPOLA 10.00 ML";"35.997.345/0001-46";"HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA";"58.430.828/0001-60";"BLAU FARMACEUTICA S.A.";"50";"12.0";"600.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"269958";"BROMOPRIDA, DOSAGEM:5 MG/ML, APRESENTAÇÃO:INJETÁVEL";"AMPOLA";"S";"1134301300034";"Registro de Preços";"ADMINISTRATIVA";"2.0";"ML";"AMPOLA 2.00 ML";"67.729.178/0004-91";"COMERCIAL CIRURGICA RIOCLARENSE LTDA";"19.570.720/0001-10";"HIPOLABOR FARMACEUTICA LTDA";"7000";"1.2";"8400.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"268439";"CLARITROMICINA, DOSAGEM:500 MG";"COMPRIMIDO";"S";"1023504820154";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"35.997.345/0001-46";"HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA";"57.507.378/0003-65";"EMS S/A";"4000";"1.58";"6320.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"267512";"AMITRIPTILINA CLORIDRATO, DOSAGEM:25 MG";"COMPRIMIDO";"S";"1037005100040";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"67.729.178/0004-91";"COMERCIAL CIRURGICA RIOCLARENSE LTDA";"17.159.229/0001-76";"LABORATORIO TEUTO BRASILEIRO S/A";"120000";"0.04";"4800.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"419016";"ONDANSETRONA CLORIDRATO, CONCENTRAÇÃO:4 MG, FORMA FARMACÊUTICA:COMPRIMIDO ORODISPERSÍVEL";"COMPRIMIDO";"N";"1677306520011";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"35.997.345/0001-46";"HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA";"05.044.984/0001-26";"LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA";"10000";"0.21";"2100.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"267510";"AMIODARONA, DOSAGEM:200 MG";"COMPRIMIDO";"N";"1542300020042";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"03.945.035/0001-91";"ACACIA COMERCIO DE MEDICAMENTOS LTDA";"03.485.572/0001-04";"GEOLAB INDUSTRIA FARMACEUTICA S/A";"4000";"0.37";"1480.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"268510";"FLUMAZENIL, DOSAGEM:0,1 MG/ML, INDICAÇÃO:SOLUÇÃO INJETÁVEL";"AMPOLA";"N";"1037006500034";"Registro de Preços";"ADMINISTRATIVA";"5.0";"ML";"AMPOLA 5.00 ML";"35.997.345/0001-46";"HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA";"17.159.229/0001-76";"LABORATORIO TEUTO BRASILEIRO S/A";"30";"6.4";"192.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"270622";"ESCOPOLAMINA BUTILBROMETO, APRESENTAÇÃO:ASSOCIADA COM DIPIRONA SÓDICA, DOSAGEM:6,67MG + 333MG/ML, INDICAÇÃO:SOLUÇÃO ORAL";"FRASCO";"N";"1057101070089";"Registro de Preços";"ADMINISTRATIVA";"20.0";"ML";"FRASCO 20.00 ML";"03.945.035/0001-91";"ACACIA COMERCIO DE MEDICAMENTOS LTDA";"18.324.343/0001-77";"BELFAR LTDA";"150";"5.3";"795.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"267663";"FUROSEMIDA, DOSAGEM:40 MG";"COMPRIMIDO";"S";"1558405000021";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"35.997.345/0001-46";"HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA";"05.161.069/0001-10";"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.";"62000";"0.05";"3100.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"446104";"SAIS PARA REIDRATAÇÃO ORAL, COMPOSIÇÃO:SÓDIO, POTÁSSIO, CLORETO, CITRATO E GLICOSE, CONCENTRAÇÃO:60 MEQ/L + 20 MEQ/L + 60 MEQ/L + 20 MEQ/L + 110 MMOL/L, FORMA FARMACÊUTICA:SOLUÇÃO ORAL";"ENVELOPE";;;"Registro de Preços";"ADMINISTRATIVA";;;"ENVELOPE";"03.945.035/0001-91";"ACACIA COMERCIO DE MEDICAMENTOS LTDA";"31.170.914/0001-24";"MAYBEN PHARMACEUTICAL LTDA";"12000";"0.66";"7920.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"267677";"IBUPROFENO, DOSAGEM:300 MG";"COMPRIMIDO";"N";"1181900610040";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"35.997.345/0001-46";"HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA";"92.265.552/0009-05";"MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMAC LTDA";"94000";"0.11";"10340.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"267311";"METOCLOPRAMIDA CLORIDRATO, DOSAGEM:4 MG/ML, APRESENTAÇÃO:SOLUÇÃO ORAL";"FRASCO";"S";"1057101650042";"Registro de Preços";"ADMINISTRATIVA";"10.0";"ML";"FRASCO 10.00 ML";"03.945.035/0001-91";"ACACIA COMERCIO DE MEDICAMENTOS LTDA";"18.324.343/0001-77";"BELFAR LTDA";"500";"1.37";"685.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"267674";"HIDROCLOROTIAZIDA, DOSAGEM:25 MG";"COMPRIMIDO";"S";"1558404850056";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"35.997.345/0001-46";"HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA";"05.161.069/0001-10";"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.";"180000";"0.03";"5400.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"267507";"ALBENDAZOL, DOSAGEM:40 MG/ML, USO:SUSPENSÃO ORAL";"FRASCO";"N";"1542300440063";"Registro de Preços";"ADMINISTRATIVA";"10.0";"ML";"FRASCO 10.00 ML";"03.945.035/0001-91";"ACACIA COMERCIO DE MEDICAMENTOS LTDA";"03.485.572/0001-04";"GEOLAB INDUSTRIA FARMACEUTICA S/A";"2000";"1.23";"2460.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"267195";"DIAZEPAM, DOSAGEM:5 MG";"COMPRIMIDO";"S";"1558401210021";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"35.997.345/0001-46";"HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA";"05.161.069/0001-10";"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.";"12500";"0.04";"500.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"271950";"FENTANILA, APRESENTAÇÃO:SAL CITRATO, DOSAGEM:0,05 MG/ML, INDICAÇÃO:SOLUÇÃO INJETÁVEL";"AMPOLA";"S";"1134301510020";"Registro de Preços";"ADMINISTRATIVA";"2.0";"ML";"AMPOLA 2.00 ML";"03.945.035/0001-91";"ACACIA COMERCIO DE MEDICAMENTOS LTDA";"19.570.720/0001-10";"HIPOLABOR FARMACEUTICA LTDA";"200";"2.8";"560.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"267671";"GLIBENCLAMIDA, DOSAGEM:5 MG";"COMPRIMIDO";"S";"1558402870041";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"35.997.345/0001-46";"HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA";"05.161.069/0001-10";"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.";"42000";"0.04";"1680.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"268124";"LEVOTIROXINA SÓDICA, DOSAGEM:25 MCG";"COMPRIMIDO";"N";"1008902020618";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"03.945.035/0001-91";"ACACIA COMERCIO DE MEDICAMENTOS LTDA";"33.069.212/0001-84";"MERCK S/A";"115000";"0.09";"10350.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"267517";"ATENOLOL, DOSAGEM:50 MG";"COMPRIMIDO";"S";"1023504580196";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"11.101.919/0001-98";"JC PRODUTOS FARMACEUTICOS E HOSPITALARES LTDA";"57.507.378/0003-65";"EMS S/A";"45000";"0.05";"2250.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"268504";"ONDANSETRONA CLORIDRATO, DOSAGEM:2 MG/ML, INDICAÇÃO:INJETÁVEL";"AMPOLA";"S";"1134301990014";"Registro de Preços";"ADMINISTRATIVA";"2.0";"ML";"AMPOLA 2.00 ML";"03.945.035/0001-91";"ACACIA COMERCIO DE MEDICAMENTOS LTDA";"19.570.720/0001-10";"HIPOLABOR FARMACEUTICA LTDA";"5000";"1.15";"5750.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"267728";"NIFEDIPINO, DOSAGEM:10 MG";"COMPRIMIDO";"N";"1558401690023";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"35.997.345/0001-46";"HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA";"05.161.069/0001-10";"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.";"100";"0.13";"13.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"268125";"LEVOTIROXINA SÓDICA, DOSAGEM:100 MCG";"COMPRIMIDO";"N";"1008902020707";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"03.945.035/0001-91";"ACACIA COMERCIO DE MEDICAMENTOS LTDA";"33.069.212/0001-84";"MERCK S/A";"25000";"0.09";"2250.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"271647";"OXIMETAZOLINA CLORIDRATO, DOSAGEM:0,25 MG/ML, APRESENTAÇÃO:SOLUÇÃO NASAL PEDIÁTRICA, USO:GOTAS";"FRASCO";"S";"1023507820023";"Registro de Preços";"ADMINISTRATIVA";"20.0";"ML";"FRASCO 20.00 ML";"35.997.345/0001-46";"HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA";"57.507.378/0003-65";"EMS S/A";"20";"9.45";"189.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"267743";"PREDNISONA, DOSAGEM:20 MG";"COMPRIMIDO";"S";"1039201760054";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"02.537.890/0001-09";"COFARMINAS COMERCIO DE PRODUTOS FARMACEUTICOS LTDA";"30.222.814/0001-31";"VITAMEDIC INDUSTRIA FARMACEUTICA LTDA";"10000";"0.14";"1400.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"267690";"METFORMINA CLORIDRATO, DOSAGEM:500 MG";"COMPRIMIDO";"S";"1256801510061";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"35.997.345/0001-46";"HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA";"73.856.593/0001-66";"PRATI, DONADUZZI & CIA LTDA";"72000";"0.12";"8640.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"267503";"ÁCIDO FÓLICO, DOSAGEM:5 MG";"COMPRIMIDO";"N";"1134301590024";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"02.537.890/0001-09";"COFARMINAS COMERCIO DE PRODUTOS FARMACEUTICOS LTDA";"19.570.720/0001-10";"HIPOLABOR FARMACEUTICA LTDA";"32000";"0.05";"1600.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"292344";"SULFATO FERROSO, DOSAGEM FERRO:40MG DE FERRO II";"COMPRIMIDO";;;"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"35.997.345/0001-46";"HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA";"37.696.646/0001-65";"IDEATON INDUSTRIA DE SUPLEMENTOS LTDA";"68000";"0.03";"2040.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"448983";"HEPARINA SÓDICA, CONCENTRAÇÃO:20.000 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL";"AMPOLA";"N";"1134302000018";"Registro de Preços";"ADMINISTRATIVA";"0.25";"ML";"AMPOLA 0.25 ML";"12.418.191/0001-95";"CONQUISTA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA";"19.570.720/0001-10";"HIPOLABOR FARMACEUTICA LTDA";"1000";"8.0";"8000.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"268493";"DOXAZOSINA MESILATO, COMPOSIÇÃO:2 MG";"COMPRIMIDO";"S";"1023507540098";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"35.997.345/0001-46";"HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA";"57.507.378/0003-65";"EMS S/A";"5000";"0.08";"400.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"267564";"CARVEDILOL, DOSAGEM:12,5 MG";"COMPRIMIDO";"S";"1023510730188";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"02.537.890/0001-09";"COFARMINAS COMERCIO DE PRODUTOS FARMACEUTICOS LTDA";"57.507.378/0003-65";"EMS S/A";"78000";"0.08";"6240.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"267425";"VERAPAMIL CLORIDRATO, DOSAGEM:80 MG";"COMPRIMIDO";"S";"1023506260091";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"35.997.345/0001-46";"HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA";"57.507.378/0003-65";"EMS S/A";"100";"0.27";"27.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"267712";"OMEPRAZOL, CONCENTRAÇÃO:20 MG";"CÁPSULA";"S";"1053501720037";"Registro de Preços";"ADMINISTRATIVA";;;"CÁPSULA";"02.537.890/0001-09";"COFARMINAS COMERCIO DE PRODUTOS FARMACEUTICOS LTDA";"17.115.437/0001-73";"LABORATORIO GLOBO SA";"163000";"0.07";"11410.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"268481";"MIDAZOLAM, DOSAGEM:5 MG/ML, APLICAÇÃO:INJETÁVEL";"AMPOLA";"S";"1037006360054";"Registro de Preços";"ADMINISTRATIVA";"3.0";"ML";"AMPOLA 3.00 ML";"35.997.345/0001-46";"HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA";"17.159.229/0001-76";"LABORATORIO TEUTO BRASILEIRO S/A";"200";"1.75";"350.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"270621";"ESCOPOLAMINA BUTILBROMETO, APRESENTAÇÃO:ASSOCIADA COM DIPIRONA SÓDICA, DOSAGEM:4MG + 500MG/ML, INDICAÇÃO:SOLUÇÃO INJETÁVEL";"AMPOLA";"S";"1134301210035";"Registro de Preços";"ADMINISTRATIVA";"5.0";"ML";"AMPOLA 5.00 ML";"12.418.191/0001-95";"CONQUISTA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA";"19.570.720/0001-10";"HIPOLABOR FARMACEUTICA LTDA";"7000";"1.17";"8190.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"268481";"MIDAZOLAM, DOSAGEM:5 MG/ML, APLICAÇÃO:INJETÁVEL";"AMPOLA";"S";"1037006360178";"Registro de Preços";"ADMINISTRATIVA";"10.0";"ML";"AMPOLA 10.00 ML";"35.997.345/0001-46";"HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA";"17.159.229/0001-76";"LABORATORIO TEUTO BRASILEIRO S/A";"200";"3.27";"654.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"267653";"ESPIRONOLACTONA, DOSAGEM:25 MG";"COMPRIMIDO";"S";"1023506320019";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"02.537.890/0001-09";"COFARMINAS COMERCIO DE PRODUTOS FARMACEUTICOS LTDA";"57.507.378/0003-65";"EMS S/A";"30000";"0.16";"4800.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"267741";"PREDNISONA, DOSAGEM:5 MG";"COMPRIMIDO";"S";"1023506330014";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"35.997.345/0001-46";"HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA";"57.507.378/0003-65";"EMS S/A";"5000";"0.07";"350.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"270140";"BIPERIDENO, DOSAGEM:2 MG";"COMPRIMIDO";"N";"1029805990031";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"67.729.178/0004-91";"COMERCIAL CIRURGICA RIOCLARENSE LTDA";"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"11000";"0.26";"2860.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"345259";"METOPROLOL, CONCENTRAÇÃO:1 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL";"AMPOLA";"N";"1037007690023";"Registro de Preços";"ADMINISTRATIVA";"5.0";"ML";"AMPOLA 5.00 ML";"35.997.345/0001-46";"HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA";"17.159.229/0001-76";"LABORATORIO TEUTO BRASILEIRO S/A";"50";"15.5";"775.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"272089";"SULFADIAZINA, PRINCÍPIO ATIVO:DE PRATA, DOSAGEM:1%, INDICAÇÃO:CREME";"POTE";"S";"1476100230068";"Registro de Preços";"ADMINISTRATIVA";"400.0";"G";"POTE 400.00 G";"03.945.035/0001-91";"ACACIA COMERCIO DE MEDICAMENTOS LTDA";"65.271.900/0001-19";"NATIVITA INDUSTRIA E COMERCIO LTDA";"900";"6.2";"5580.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"269846";"LIDOCAÍNA CLORIDRATO, DOSAGEM:2%, APRESENTAÇÃO:GELÉIA";"BISNAGA";"N";"1558401620025";"Registro de Preços";"ADMINISTRATIVA";"30.0";"G";"BISNAGA 30.00 G";"35.997.345/0001-46";"HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA";"05.161.069/0001-10";"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.";"1300";"4.4";"5720.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"267635";"CLORPROMAZINA, DOSAGEM:25 MG";"COMPRIMIDO";"N";"1029802260229";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"67.729.178/0004-91";"COMERCIAL CIRURGICA RIOCLARENSE LTDA";"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"8000";"0.32";"2560.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"276657";"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA";"COMPRIMIDO";"S";"1553700400085";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"35.997.345/0001-46";"HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA";"64.171.697/0001-46";"ACCORD FARMACEUTICA LTDA";"50000";"0.45";"22500.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"471162";"SOLUÇÃO USO MÉDICO, TIPO:À BASE DE BIGUANIDA (PHMB), CONCENTRAÇÃO:0,1%, APLICAÇÃO:USO TÓPICO";"FRASCO";;;"Registro de Preços";"ADMINISTRATIVA";"350.0";"ML";"FRASCO 350.00 ML";"21.340.481/0001-54";"CDR BRASIL COMERCIAL LTDA";"57.532.343/0001-14";"LM FARMA INDUSTRIA E COMERCIO LTDA";"50";"36.0";"1800.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"276656";"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:25 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA";"COMPRIMIDO";"S";"1553700400042";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"35.997.345/0001-46";"HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA";"64.171.697/0001-46";"ACCORD FARMACEUTICA LTDA";"20000";"0.38";"7600.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"MUNICIPAL";"11.429.173/0001-46";"RIO BANANAL";"ES";"07/01/2026";"11/02/2026";"292419";"CLINDAMICINA, DOSAGEM:150 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL";"AMPOLA";"S";"1134301030045";"Registro de Preços";"ADMINISTRATIVA";"4.0";"ML";"AMPOLA 4.00 ML";"12.418.191/0001-95";"CONQUISTA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA";"19.570.720/0001-10";"HIPOLABOR FARMACEUTICA LTDA";"500";"2.57";"1285.0"
